prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,5139,Ygnacio Ave,Oakland,CA,94601,0,,3,1.0,1294,5000,1940,37.773249,-122.203578,,,http://www.zillow.com/homedetails/5139-Ygnacio-Ave-Oakland-CA-94601/24781387_zpid/,http://www.zillow.com/homedetails/5139-Ygnacio-Ave-Oakland-CA-94601/24781387_zpid/#charts-and-data,http://www.zillow.com/homes/24781387_zpid/,http://www.zillow.com/homes/comps/24781387_zpid/,24781387,409955,04/11/2016,,,0.461249034656,0,387000,06/01/2015,8.0,299
redfin,5444,Princeton St,Oakland,CA,94601,0,,2,1.0,1254,4791,1909,37.771156,-122.199751,,,http://www.zillow.com/homedetails/5444-Princeton-St-Oakland-CA-94601/24781540_zpid/,http://www.zillow.com/homedetails/5444-Princeton-St-Oakland-CA-94601/24781540_zpid/#charts-and-data,http://www.zillow.com/homes/24781540_zpid/,http://www.zillow.com/homes/comps/24781540_zpid/,24781540,348562,04/11/2016,,,0.272759838492,0,350000,09/17/2015,8.0,279
redfin,5406,Princeton St,Oakland,CA,94601,0,,3,1.0,1330,4800,1914,37.771158,-122.200443,,,http://www.zillow.com/homedetails/5406-Princeton-St-Oakland-CA-94601/24781545_zpid/,http://www.zillow.com/homedetails/5406-Princeton-St-Oakland-CA-94601/24781545_zpid/#charts-and-data,http://www.zillow.com/homes/24781545_zpid/,http://www.zillow.com/homes/comps/24781545_zpid/,24781545,410526,04/11/2016,,,0.307813598587,0,425000,09/25/2015,6.0,319
principal_arv,avg $/sqft,rehab_light,rehab_med,rehab_high,mao_light,mao_med,mao_high
490161,357,48055,61785,82380,304565.75,295835.75,275240.75

prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,3037,West St,Oakland,CA,94608,48,40730132,2,1.0,840,2730,1900,37.820772,-122.273692,http://www.redfin.com/CA/Oakland/3037-West-St-94608/home/2040029,,http://www.zillow.com/homedetails/3037-West-St-Oakland-CA-94608/24741640_zpid/,http://www.zillow.com/homedetails/3037-West-St-Oakland-CA-94608/24741640_zpid/#charts-and-data,http://www.zillow.com/homes/24741640_zpid/,http://www.zillow.com/homes/comps/24741640_zpid/,24741640,358339,04/11/2016,2650,04/12/2016,0,0
redfin,3026,Adeline St # 6B,Oakland,CA,94608,0,,3,1.0,960,3050,1890,37.822509,-122.281083,,,http://www.zillow.com/homedetails/3026-Adeline-St-6B-Oakland-CA-94608/24740059_zpid/,http://www.zillow.com/homedetails/3026-Adeline-St-6B-Oakland-CA-94608/24740059_zpid/#charts-and-data,http://www.zillow.com/homes/24740059_zpid/,http://www.zillow.com/homes/comps/24740059_zpid/,24740059,525277,04/11/2016,,,0.420863183751,0,530000,09/22/2015,8.0,552
redfin,3420,Chestnut St,Oakland,CA,94608,0,,2,1.0,960,2650,1900,37.825571,-122.278878,,,http://www.zillow.com/homedetails/3420-Chestnut-St-Oakland-CA-94608/24740265_zpid/,http://www.zillow.com/homedetails/3420-Chestnut-St-Oakland-CA-94608/24740265_zpid/#charts-and-data,http://www.zillow.com/homes/24740265_zpid/,http://www.zillow.com/homes/comps/24740265_zpid/,24740265,555656,04/11/2016,,,0.435952141356,0,250000,05/08/2015,7.0,260
redfin,697,25th St,Oakland,CA,94612,0,,2,2.0,816,1873,1901,37.815029,-122.273636,,,http://www.zillow.com/homedetails/697-25th-St-Oakland-CA-94612/24741332_zpid/,http://www.zillow.com/homedetails/697-25th-St-Oakland-CA-94612/24741332_zpid/#charts-and-data,http://www.zillow.com/homes/24741332_zpid/,http://www.zillow.com/homes/comps/24741332_zpid/,24741332,329098,04/11/2016,,,0.396813971177,0,450000,06/26/2015,6.0,551
redfin,862,32nd St,Oakland,CA,94608,0,,2,1.0,858,3794,1908,37.822459,-122.274848,,,http://www.zillow.com/homedetails/862-32nd-St-Oakland-CA-94608/24741845_zpid/,http://www.zillow.com/homedetails/862-32nd-St-Oakland-CA-94608/24741845_zpid/#charts-and-data,http://www.zillow.com/homes/24741845_zpid/,http://www.zillow.com/homes/comps/24741845_zpid/,24741845,412298,04/11/2016,,,0.132540395644,0,320000,09/16/2015,2.0,372
principal_arv,avg $/sqft,rehab_light,rehab_med,rehab_high,mao_light,mao_med,mao_high
363720,433,29400,37800,50400,233390.0,224990.0,212390.0

prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,23,OBSERVATION Pl,Oakland,CA,94611,41,40730960,4,4.0,3363,5306,2001,37.848819,-122.203394,http://www.redfin.com/CA/Oakland/23-Observation-Pl-94611/home/1941524,,http://www.zillow.com/homedetails/23-Observation-Pl-Oakland-CA-94611/58877640_zpid/,http://www.zillow.com/homedetails/23-Observation-Pl-Oakland-CA-94611/58877640_zpid/#charts-and-data,http://www.zillow.com/homes/58877640_zpid/,http://www.zillow.com/homes/comps/58877640_zpid/,58877640,1819201,04/11/2016,6725,04/12/2016,0,0
redfin,48,Conrad Ct,Oakland,CA,94611,0,,4,3.5,3300,6098,2005,37.843917,-122.203939,,,http://www.zillow.com/homedetails/48-Conrad-Ct-Oakland-CA-94611/24819219_zpid/,http://www.zillow.com/homedetails/48-Conrad-Ct-Oakland-CA-94611/24819219_zpid/#charts-and-data,http://www.zillow.com/homes/24819219_zpid/,http://www.zillow.com/homes/comps/24819219_zpid/,24819219,1279997,04/11/2016,,,0.339997600046,0,1270000,10/09/2015,6.0,384
redfin,6621,Elverton Dr,Oakland,CA,94611,0,,4,4.0,3000,11188,1996,37.847996,-122.203075,,,http://www.zillow.com/homedetails/6621-Elverton-Dr-Oakland-CA-94611/24819234_zpid/,http://www.zillow.com/homedetails/6621-Elverton-Dr-Oakland-CA-94611/24819234_zpid/#charts-and-data,http://www.zillow.com/homes/24819234_zpid/,http://www.zillow.com/homes/comps/24819234_zpid/,24819234,1634508,04/11/2016,,,0.0594675139153,0,1198000,06/19/2015,7.0,399
redfin,7081,Elverton Dr,Oakland,CA,94611,0,,4,3.0,2981,13778,1992,37.844629,-122.197414,,,http://www.zillow.com/homedetails/7081-Elverton-Dr-Oakland-CA-94611/24819256_zpid/,http://www.zillow.com/homedetails/7081-Elverton-Dr-Oakland-CA-94611/24819256_zpid/#charts-and-data,http://www.zillow.com/homes/24819256_zpid/,http://www.zillow.com/homes/comps/24819256_zpid/,24819256,1191930,04/11/2016,,,0.436189170866,0,1175000,09/16/2015,10.0,394
principal_arv,avg $/sqft,rehab_light,rehab_med,rehab_high,mao_light,mao_med,mao_high
1318296,392,117705,151335,201780,856017.0,822387.0,771942.0

prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,5359,Belgrave Pl,Oakland,CA,94618,41,441765,3,1.0,1477,5000,1923,37.837921,-122.248436,http://www.redfin.com/CA/Oakland/5359-Belgrave-Pl-94618/home/1946671,,http://www.zillow.com/homedetails/5359-Belgrave-Pl-Oakland-CA-94618/24810137_zpid/,http://www.zillow.com/homedetails/5359-Belgrave-Pl-Oakland-CA-94618/24810137_zpid/#charts-and-data,http://www.zillow.com/homes/24810137_zpid/,http://www.zillow.com/homes/comps/24810137_zpid/,24810137,1025730,04/11/2016,4500,04/12/2016,0,0
redfin,275,Mather St,Oakland,CA,94611,0,,2,1.0,1260,3760,1930,37.831827,-122.252266,,,http://www.zillow.com/homedetails/275-Mather-St-Oakland-CA-94611/24750525_zpid/,http://www.zillow.com/homedetails/275-Mather-St-Oakland-CA-94611/24750525_zpid/#charts-and-data,http://www.zillow.com/homes/24750525_zpid/,http://www.zillow.com/homes/comps/24750525_zpid/,24750525,818121,04/11/2016,,,0.470070593019,0,830000,12/10/2015,6.0,658
redfin,4331,Montgomery St,Oakland,CA,94611,0,,3,3.0,1580,5000,1917,37.830948,-122.250206,,,http://www.zillow.com/homedetails/4331-Montgomery-St-Oakland-CA-94611/24750589_zpid/,http://www.zillow.com/homedetails/4331-Montgomery-St-Oakland-CA-94611/24750589_zpid/#charts-and-data,http://www.zillow.com/homes/24750589_zpid/,http://www.zillow.com/homes/comps/24750589_zpid/,24750589,1032065,04/11/2016,,,0.491373151592,0,1010000,08/28/2015,4.0,639
redfin,4430,Howe St,Oakland,CA,94611,0,,3,1.0,1257,8500,1922,37.831262,-122.247111,,,http://www.zillow.com/homedetails/4430-Howe-St-Oakland-CA-94611/24750910_zpid/,http://www.zillow.com/homedetails/4430-Howe-St-Oakland-CA-94611/24750910_zpid/#charts-and-data,http://www.zillow.com/homes/24750910_zpid/,http://www.zillow.com/homes/comps/24750910_zpid/,24750910,949008,04/11/2016,,,0.465738184624,0,709000,10/19/2015,8.0,564
redfin,4971,Coronado Ave,Oakland,CA,94618,0,,3,2.0,1531,3745,1910,37.835172,-122.254682,,,http://www.zillow.com/homedetails/4971-Coronado-Ave-Oakland-CA-94618/24751225_zpid/,http://www.zillow.com/homedetails/4971-Coronado-Ave-Oakland-CA-94618/24751225_zpid/#charts-and-data,http://www.zillow.com/homes/24751225_zpid/,http://www.zillow.com/homes/comps/24751225_zpid/,24751225,1290802,04/11/2016,,,0.390178750574,0,1275000,06/26/2015,6.0,832
redfin,5236,James Ave,Oakland,CA,94618,0,,3,2.0,1375,3500,1919,37.837412,-122.254295,,,http://www.zillow.com/homedetails/5236-James-Ave-Oakland-CA-94618/24752956_zpid/,http://www.zillow.com/homedetails/5236-James-Ave-Oakland-CA-94618/24752956_zpid/#charts-and-data,http://www.zillow.com/homes/24752956_zpid/,http://www.zillow.com/homes/comps/24752956_zpid/,24752956,1097741,04/11/2016,,,0.321633503925,0,1243500,02/11/2016,6.0,904
redfin,5111,Desmond St,Oakland,CA,94618,0,,2,1.5,1354,4000,1915,37.835547,-122.253467,,,http://www.zillow.com/homedetails/5111-Desmond-St-Oakland-CA-94618/24753005_zpid/,http://www.zillow.com/homedetails/5111-Desmond-St-Oakland-CA-94618/24753005_zpid/#charts-and-data,http://www.zillow.com/homes/24753005_zpid/,http://www.zillow.com/homes/comps/24753005_zpid/,24753005,1158652,04/11/2016,,,0.319797194513,0,1110000,05/06/2015,4.0,819
redfin,5308,Manila Ave,Oakland,CA,94618,0,,4,2.0,1656,3200,1919,37.838165,-122.25262,,,http://www.zillow.com/homedetails/5308-Manila-Ave-Oakland-CA-94618/24753120_zpid/,http://www.zillow.com/homedetails/5308-Manila-Ave-Oakland-CA-94618/24753120_zpid/#charts-and-data,http://www.zillow.com/homes/24753120_zpid/,http://www.zillow.com/homes/comps/24753120_zpid/,24753120,1283371,04/11/2016,,,0.228926592365,0,1400000,05/29/2015,8.0,845
redfin,5314,Lawton Ave,Oakland,CA,94618,0,,3,2.0,1492,3998,1910,37.839235,-122.253826,,,http://www.zillow.com/homedetails/5314-Lawton-Ave-Oakland-CA-94618/24753177_zpid/,http://www.zillow.com/homedetails/5314-Lawton-Ave-Oakland-CA-94618/24753177_zpid/#charts-and-data,http://www.zillow.com/homes/24753177_zpid/,http://www.zillow.com/homes/comps/24753177_zpid/,24753177,1215321,04/11/2016,,,0.307803599076,0,1150000,08/18/2015,4.0,770
redfin,5332,Lawton Ave,Oakland,CA,94618,0,,2,1.0,1304,4007,1912,37.839512,-122.253602,,,http://www.zillow.com/homedetails/5332-Lawton-Ave-Oakland-CA-94618/24753180_zpid/,http://www.zillow.com/homedetails/5332-Lawton-Ave-Oakland-CA-94618/24753180_zpid/#charts-and-data,http://www.zillow.com/homes/24753180_zpid/,http://www.zillow.com/homes/comps/24753180_zpid/,24753180,1103669,04/11/2016,,,0.302562324979,0,600000,10/01/2015,9.0,460
principal_arv,avg $/sqft,rehab_light,rehab_med,rehab_high,mao_light,mao_med,mao_high
1064917,721,51695,66465,88620,731992.75,717222.75,695067.75

prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,3227,STORER Ave,Oakland,CA,94619,41,40731064,3,2.0,1448,3920,1949,37.784535,-122.196077,http://www.redfin.com/CA/Oakland/3227-Storer-Ave-94619/home/1516958,,http://www.zillow.com/homedetails/3227-Storer-Ave-Oakland-CA-94619/24783856_zpid/,http://www.zillow.com/homedetails/3227-Storer-Ave-Oakland-CA-94619/24783856_zpid/#charts-and-data,http://www.zillow.com/homes/24783856_zpid/,http://www.zillow.com/homes/comps/24783856_zpid/,24783856,600002,04/11/2016,2950,04/12/2016,0,0
redfin,3663,38th Ave,Oakland,CA,94619,0,,3,2.0,1412,3800,1915,37.791217,-122.197062,,,http://www.zillow.com/homedetails/3663-38th-Ave-Oakland-CA-94619/24775637_zpid/,http://www.zillow.com/homedetails/3663-38th-Ave-Oakland-CA-94619/24775637_zpid/#charts-and-data,http://www.zillow.com/homes/24775637_zpid/,http://www.zillow.com/homes/comps/24775637_zpid/,24775637,605452,04/11/2016,,,0.464802989479,0,625000,11/23/2015,2.0,442
redfin,3624,Patterson Ave,Oakland,CA,94619,0,,3,1.0,1271,3798,1947,37.79128,-122.197538,,,http://www.zillow.com/homedetails/3624-Patterson-Ave-Oakland-CA-94619/24775643_zpid/,http://www.zillow.com/homedetails/3624-Patterson-Ave-Oakland-CA-94619/24775643_zpid/#charts-and-data,http://www.zillow.com/homes/24775643_zpid/,http://www.zillow.com/homes/comps/24775643_zpid/,24775643,536979,04/11/2016,,,0.472812230591,0,530000,11/24/2015,5.0,416
redfin,4140,Redding St,Oakland,CA,94619,0,,3,2.0,1348,3393,1922,37.788713,-122.197126,,,http://www.zillow.com/homedetails/4140-Redding-St-Oakland-CA-94619/24776724_zpid/,http://www.zillow.com/homedetails/4140-Redding-St-Oakland-CA-94619/24776724_zpid/#charts-and-data,http://www.zillow.com/homes/24776724_zpid/,http://www.zillow.com/homes/comps/24776724_zpid/,24776724,581946,04/11/2016,,,0.294299386615,0,620000,12/22/2015,1.0,459
principal_arv,avg $/sqft,rehab_light,rehab_med,rehab_high,mao_light,mao_med,mao_high
635672,439,50680,65160,86880,411074.0,396594.0,374874.0

prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,369,MACARTHUR Blvd,Oakland,CA,94610,40,40731083,5,3.0,1821,6098,1910,37.812397,-122.251235,http://www.redfin.com/CA/Oakland/369-MacArthur-Blvd-94610/home/1234276,,http://www.zillow.com/homedetails/369-Macarthur-Blvd-Oakland-CA-94610/24742921_zpid/,http://www.zillow.com/homedetails/369-Macarthur-Blvd-Oakland-CA-94610/24742921_zpid/#charts-and-data,http://www.zillow.com/homes/24742921_zpid/,http://www.zillow.com/homes/comps/24742921_zpid/,24742921,783417,04/11/2016,3700,04/12/2016,0,0
redfin,399,Jayne Ave,Oakland,CA,94610,0,,2,1.0,1801,3049,1923,37.81489,-122.25347,,,http://www.zillow.com/homedetails/399-Jayne-Ave-Oakland-CA-94610/24743056_zpid/,http://www.zillow.com/homedetails/399-Jayne-Ave-Oakland-CA-94610/24743056_zpid/#charts-and-data,http://www.zillow.com/homes/24743056_zpid/,http://www.zillow.com/homes/comps/24743056_zpid/,24743056,722725,04/11/2016,,,0.211075349767,0,590000,10/27/2015,9.0,327
redfin,215,Orange St,Oakland,CA,94610,0,,4,2.0,1694,3404,1903,37.815466,-122.257885,,,http://www.zillow.com/homedetails/215-Orange-St-Oakland-CA-94610/24743543_zpid/,http://www.zillow.com/homedetails/215-Orange-St-Oakland-CA-94610/24743543_zpid/#charts-and-data,http://www.zillow.com/homes/24743543_zpid/,http://www.zillow.com/homes/comps/24743543_zpid/,24743543,862060,04/11/2016,,,0.420382190513,0,850000,06/03/2015,5.0,501
redfin,349,Santa Clara Ave,Oakland,CA,94610,0,,4,3.0,1940,3049,1916,37.814794,-122.249289,,,http://www.zillow.com/homedetails/349-Santa-Clara-Ave-Oakland-CA-94610/24744558_zpid/,http://www.zillow.com/homedetails/349-Santa-Clara-Ave-Oakland-CA-94610/24744558_zpid/#charts-and-data,http://www.zillow.com/homes/24744558_zpid/,http://www.zillow.com/homes/comps/24744558_zpid/,24744558,829568,04/11/2016,,,0.196752862142,0,1000000,06/12/2015,6.0,515
redfin,385,Elwood Ave,Oakland,CA,94610,0,,3,2.5,1823,3069,1912,37.815095,-122.24846,,,http://www.zillow.com/homedetails/385-Elwood-Ave-Oakland-CA-94610/24744742_zpid/,http://www.zillow.com/homedetails/385-Elwood-Ave-Oakland-CA-94610/24744742_zpid/#charts-and-data,http://www.zillow.com/homes/24744742_zpid/,http://www.zillow.com/homes/comps/24744742_zpid/,24744742,940883,04/11/2016,,,0.240194614891,0,1051000,08/13/2015,7.0,576
redfin,350,Santa Clara Ave,Oakland,CA,94610,0,,4,3.0,1836,4292,1918,37.814651,-122.248491,,,http://www.zillow.com/homedetails/350-Santa-Clara-Ave-Oakland-CA-94610/24744765_zpid/,http://www.zillow.com/homedetails/350-Santa-Clara-Ave-Oakland-CA-94610/24744765_zpid/#charts-and-data,http://www.zillow.com/homes/24744765_zpid/,http://www.zillow.com/homes/comps/24744765_zpid/,24744765,938218,04/11/2016,,,0.216073115425,0,775000,02/18/2016,2.0,422
principal_arv,avg $/sqft,rehab_light,rehab_med,rehab_high,mao_light,mao_med,mao_high
852228,468,63735,81945,109260,560436.0,542226.0,514911.0

prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,3155,Cuthbert,Oakland,CA,94602-2725,40,40731103,2,2.0,1073,6802,1985,37.794124,-122.214515,http://www.redfin.com/CA/Oakland/3155-Cuthbert-Ave-94602/home/834758,,http://www.zillow.com/homedetails/3155-Cuthbert-Ave-Oakland-CA-94602/24768279_zpid/,http://www.zillow.com/homedetails/3155-Cuthbert-Ave-Oakland-CA-94602/24768279_zpid/#charts-and-data,http://www.zillow.com/homes/24768279_zpid/,http://www.zillow.com/homes/comps/24768279_zpid/,24768279,465239,04/11/2016,2900,04/12/2016,0,0
redfin,3056,Curran Ave,Oakland,CA,94602,0,,2,2.0,1000,3998,1940,37.792264,-122.210903,,,http://www.zillow.com/homedetails/3056-Curran-Ave-Oakland-CA-94602/24768411_zpid/,http://www.zillow.com/homedetails/3056-Curran-Ave-Oakland-CA-94602/24768411_zpid/#charts-and-data,http://www.zillow.com/homes/24768411_zpid/,http://www.zillow.com/homes/comps/24768411_zpid/,24768411,651495,04/11/2016,,,0.235390320996,0,390000,10/29/2015,4.0,390
redfin,3212,Deering St,Oakland,CA,94601,0,,2,1.0,1156,2555,1938,37.790552,-122.215154,,,http://www.zillow.com/homedetails/3212-Deering-St-Oakland-CA-94601/24768620_zpid/,http://www.zillow.com/homedetails/3212-Deering-St-Oakland-CA-94601/24768620_zpid/#charts-and-data,http://www.zillow.com/homes/24768620_zpid/,http://www.zillow.com/homes/comps/24768620_zpid/,24768620,463522,04/11/2016,,,0.249254778252,0,440000,03/29/2016,4.0,380
redfin,3000,Davis St,Oakland,CA,94601,0,,2,1.0,1150,7021,1956,37.790527,-122.221718,,,http://www.zillow.com/homedetails/3000-Davis-St-Oakland-CA-94601/24766878_zpid/,http://www.zillow.com/homedetails/3000-Davis-St-Oakland-CA-94601/24766878_zpid/#charts-and-data,http://www.zillow.com/homes/24766878_zpid/,http://www.zillow.com/homes/comps/24766878_zpid/,24766878,465390,04/11/2016,,,0.46522944633,0,610000,03/16/2016,7.0,530
redfin,2818,25th Ave,Oakland,CA,94601,0,,3,2.0,1143,3920,1906,37.794611,-122.222732,,,http://www.zillow.com/homedetails/2818-25th-Ave-Oakland-CA-94601/24767491_zpid/,http://www.zillow.com/homedetails/2818-25th-Ave-Oakland-CA-94601/24767491_zpid/#charts-and-data,http://www.zillow.com/homes/24767491_zpid/,http://www.zillow.com/homes/comps/24767491_zpid/,24767491,486080,04/11/2016,,,0.449895899288,0,428000,05/15/2015,5.0,374
redfin,2787,Fruitvale Ave,Oakland,CA,94601,0,,3,1.0,1228,3800,1923,37.791946,-122.219785,,,http://www.zillow.com/homedetails/2787-Fruitvale-Ave-Oakland-CA-94601/24767611_zpid/,http://www.zillow.com/homedetails/2787-Fruitvale-Ave-Oakland-CA-94601/24767611_zpid/#charts-and-data,http://www.zillow.com/homes/24767611_zpid/,http://www.zillow.com/homes/comps/24767611_zpid/,24767611,397853,04/11/2016,,,0.324714652196,0,375000,05/29/2015,7.0,305
redfin,2645,Hickory St,Oakland,CA,94602,0,,2,1.5,1135,3920,1941,37.793918,-122.219547,,,http://www.zillow.com/homedetails/2645-Hickory-St-Oakland-CA-94602/24767647_zpid/,http://www.zillow.com/homedetails/2645-Hickory-St-Oakland-CA-94602/24767647_zpid/#charts-and-data,http://www.zillow.com/homes/24767647_zpid/,http://www.zillow.com/homes/comps/24767647_zpid/,24767647,426466,04/11/2016,,,0.275109346982,0,370000,05/29/2015,6.0,325
redfin,2105,Woodbine Ave,Oakland,CA,94602,0,,3,1.0,1216,3600,1914,37.797843,-122.21871,,,http://www.zillow.com/homedetails/2105-Woodbine-Ave-Oakland-CA-94602/24767766_zpid/,http://www.zillow.com/homedetails/2105-Woodbine-Ave-Oakland-CA-94602/24767766_zpid/#charts-and-data,http://www.zillow.com/homes/24767766_zpid/,http://www.zillow.com/homes/comps/24767766_zpid/,24767766,417822,04/11/2016,,,0.344215829903,0,388500,07/09/2015,7.0,319
redfin,3251,Prentiss St,Oakland,CA,94601,0,,3,2.0,1204,6150,1900,37.788229,-122.219016,,,http://www.zillow.com/homedetails/3251-Prentiss-St-Oakland-CA-94601/24767896_zpid/,http://www.zillow.com/homedetails/3251-Prentiss-St-Oakland-CA-94601/24767896_zpid/#charts-and-data,http://www.zillow.com/homes/24767896_zpid/,http://www.zillow.com/homes/comps/24767896_zpid/,24767896,420652,04/11/2016,,,0.475703746492,0,480000,05/13/2015,3.0,398
redfin,3057,Lynde St,Oakland,CA,94601,0,,3,1.0,1120,3323,1922,37.7906,-122.218232,,,http://www.zillow.com/homedetails/3057-Lynde-St-Oakland-CA-94601/24767995_zpid/,http://www.zillow.com/homedetails/3057-Lynde-St-Oakland-CA-94601/24767995_zpid/#charts-and-data,http://www.zillow.com/homes/24767995_zpid/,http://www.zillow.com/homes/comps/24767995_zpid/,24767995,427305,04/11/2016,,,0.316974120096,0,525000,12/15/2015,6.0,468
redfin,3080,Lynde St,Oakland,CA,94601,0,,3,1.5,1196,6499,1906,37.790812,-122.217855,,,http://www.zillow.com/homedetails/3080-Lynde-St-Oakland-CA-94601/24768069_zpid/,http://www.zillow.com/homedetails/3080-Lynde-St-Oakland-CA-94601/24768069_zpid/#charts-and-data,http://www.zillow.com/homes/24768069_zpid/,http://www.zillow.com/homes/comps/24768069_zpid/,24768069,488050,04/11/2016,,,0.292613596675,0,525000,01/15/2016,4.0,438
redfin,2919,E 29th St,Oakland,CA,94601,0,,2,1.0,1073,4000,1923,37.791582,-122.21902,,,http://www.zillow.com/homedetails/2919-E-29th-St-Oakland-CA-94601/24768079_zpid/,http://www.zillow.com/homedetails/2919-E-29th-St-Oakland-CA-94601/24768079_zpid/#charts-and-data,http://www.zillow.com/homes/24768079_zpid/,http://www.zillow.com/homes/comps/24768079_zpid/,24768079,449256,04/11/2016,,,0.302240758336,0,425000,04/22/2015,5.0,396
redfin,2879,Brookdale Ave,Oakland,CA,94602,0,,4,3.0,1097,8250,1908,37.792592,-122.217333,,,http://www.zillow.com/homedetails/2879-Brookdale-Ave-Oakland-CA-94602/24768161_zpid/,http://www.zillow.com/homedetails/2879-Brookdale-Ave-Oakland-CA-94602/24768161_zpid/#charts-and-data,http://www.zillow.com/homes/24768161_zpid/,http://www.zillow.com/homes/comps/24768161_zpid/,24768161,584537,04/11/2016,,,0.18675515505,0,605000,06/19/2015,7.0,551
redfin,3028,Brookdale Ave,Oakland,CA,94602,0,,3,2.0,1002,3484,1913,37.792147,-122.215106,,,http://www.zillow.com/homedetails/3028-Brookdale-Ave-Oakland-CA-94602/24768195_zpid/,http://www.zillow.com/homedetails/3028-Brookdale-Ave-Oakland-CA-94602/24768195_zpid/#charts-and-data,http://www.zillow.com/homes/24768195_zpid/,http://www.zillow.com/homes/comps/24768195_zpid/,24768195,444474,04/11/2016,,,0.140356851447,0,384000,01/29/2016,5.0,383
principal_arv,avg $/sqft,rehab_light,rehab_med,rehab_high,mao_light,mao_med,mao_high
433492,404,37555,48285,64380,277564.0,266834.0,250739.0

prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,3937,and 3941 Vale Ave,Oakland,CA,94619,39,40731283,3,2.0,,12501,1930,37.791278,-122.189682,http://www.redfin.com/CA/Oakland/3937-Vale-Ave-94619/home/1362785,,http://www.zillow.com/homedetails/3937-And-3941-Vale-Ave-Oakland-CA-94619/2099438908_zpid/,,http://www.zillow.com/homes/2099438908_zpid/,http://www.zillow.com/homes/comps/2099438908_zpid/,2099438908,843823,04/11/2016,,,0,0
redfin,4448,Anderson Ave,Oakland,CA,94619,0,,2,1.0,1142,5576,1950,37.796484,-122.185181,,,http://www.zillow.com/homedetails/4448-Anderson-Ave-Oakland-CA-94619/24774877_zpid/,http://www.zillow.com/homedetails/4448-Anderson-Ave-Oakland-CA-94619/24774877_zpid/#charts-and-data,http://www.zillow.com/homes/24774877_zpid/,http://www.zillow.com/homes/comps/24774877_zpid/,24774877,778062,04/11/2016,,,0.435633183083,0,758000,09/11/2015,7.0,663
redfin,4450,39th Ave,Oakland,CA,94619,0,,2,2.0,1170,5400,1939,37.797324,-122.185325,,,http://www.zillow.com/homedetails/4450-39th-Ave-Oakland-CA-94619/24774752_zpid/,http://www.zillow.com/homedetails/4450-39th-Ave-Oakland-CA-94619/24774752_zpid/#charts-and-data,http://www.zillow.com/homes/24774752_zpid/,http://www.zillow.com/homes/comps/24774752_zpid/,24774752,816046,04/11/2016,,,0.480722628027,0,755000,04/15/2015,6.0,645
redfin,4328,Anderson Ave,Oakland,CA,94619,0,,5,2.0,2322,6600,1941,37.795307,-122.186157,,,http://www.zillow.com/homedetails/4328-Anderson-Ave-Oakland-CA-94619/24774784_zpid/,http://www.zillow.com/homedetails/4328-Anderson-Ave-Oakland-CA-94619/24774784_zpid/#charts-and-data,http://www.zillow.com/homes/24774784_zpid/,http://www.zillow.com/homes/comps/24774784_zpid/,24774784,984788,04/11/2016,,,0.338430597915,0,925000,10/21/2015,4.0,398
